x,y
109.827, -0.34666
109.832, -0.343752
109.837, -0.340843
109.841, -0.337933
109.846, -0.33502
109.85, -0.332107
109.855, -0.329192
109.86, -0.326276
109.864, -0.323358
109.869, -0.320439
109.873, -0.317518
109.878, -0.314596
109.882, -0.311673
109.887, -0.308748
109.892, -0.305822
109.896, -0.302895
109.901, -0.299967
109.905, -0.297037
109.91, -0.294106
109.915, -0.291174
109.919, -0.28824
109.924, -0.285306
109.928, -0.28237
109.933, -0.279433
109.937, -0.276494
109.942, -0.273555
109.947, -0.270614
109.951, -0.267673
109.956, -0.26473
109.96, -0.261786
109.965, -0.258841
109.969, -0.255895
109.974, -0.252948
109.978, -0.25
109.983, -0.24705
109.988, -0.2441
109.992, -0.241149
109.997, -0.238197
110.001, -0.235244
110.006, -0.23229
110.01, -0.229334
110.015, -0.226378
110.02, -0.223422
110.024, -0.220464
110.029, -0.217505
110.033, -0.214545
110.038, -0.211585
110.042, -0.208624
110.047, -0.205662
110.051, -0.202699
110.056, -0.199735
110.061, -0.19677
110.065, -0.193805
110.07, -0.190839
110.074, -0.187872
110.079, -0.184904
110.083, -0.181936
110.088, -0.178967
110.092, -0.175998
110.097, -0.173027
110.101, -0.170056
110.106, -0.167085
110.111, -0.164112
110.115, -0.161139
110.12, -0.158166
110.124, -0.155192
110.129, -0.152217
110.133, -0.149242
110.138, -0.146266
110.142, -0.14329
110.147, -0.140313
110.151, -0.137335
110.156, -0.134358
110.161, -0.131379
110.165, -0.1284
110.17, -0.125421
110.174, -0.122441
110.179, -0.119461
110.183, -0.116481
110.188, -0.1135
110.192, -0.110519
110.197, -0.107537
110.201, -0.104555
110.206, -0.101573
110.211, -0.09859
110.215, -0.0956071
110.22, -0.0926238
110.224, -0.0896403
110.229, -0.0866565
110.233, -0.0836724
110.238, -0.0806881
110.242, -0.0777036
110.247, -0.0747189
110.251, -0.0717339
110.256, -0.0687488
110.26, -0.0657636
110.265, -0.0627782
110.27, -0.0597926
110.274, -0.0568069
110.279, -0.0538211
110.283, -0.0508352
110.288, -0.0478493
110.292, -0.0448632
110.297, -0.0418771
110.301, -0.038891
110.306, -0.0359047
110.31, -0.0329183
110.315, -0.0299317
110.319, -0.0269447
110.324, -0.0239575
110.329, -0.0209699
110.333, -0.0179818
110.338, -0.0149933
110.342, -0.0120042
110.347, -0.00901456
110.351, -0.00602425
110.356, -0.00303324
110.36, -4.14806e-05
110.365, 0.00295109
110.369, 0.00594451
110.374, 0.00893885
110.378, 0.0119342
110.383, 0.0149305
110.387, 0.0179279
110.392, 0.0209264
110.396, 0.0239261
110.401, 0.0269271
110.406, 0.0299293
110.41, 0.0329329
110.415, 0.0359378
110.419, 0.0389442
110.424, 0.0419521
110.428, 0.0449616
110.433, 0.0479727
110.437, 0.0509854
110.442, 0.0539998
110.446, 0.0570161
110.451, 0.0600341
110.455, 0.063054
110.46, 0.0660759
110.464, 0.0690997
110.469, 0.0721255
110.473, 0.0751535
110.478, 0.0781836
110.482, 0.0812159
110.487, 0.0842504
110.491, 0.0872872
110.496, 0.0903264
110.5, 0.093368
110.505, 0.0964121
110.509, 0.0994587
110.514, 0.102508
110.518, 0.10556
110.523, 0.108614
110.527, 0.111671
110.532, 0.114731
110.536, 0.117794
110.541, 0.12086
110.545, 0.123928
110.55, 0.127
110.554, 0.130075
110.559, 0.133153
110.563, 0.136233
110.567, 0.139318
110.572, 0.142405
110.576, 0.145496
110.581, 0.14859
110.585, 0.151688
110.59, 0.154789
110.594, 0.157893
110.599, 0.161001
110.603, 0.164113
110.608, 0.167229
110.612, 0.170348
110.616, 0.173471
110.621, 0.176598
110.625, 0.179728
110.63, 0.182863
110.634, 0.186002
110.639, 0.189145
110.643, 0.192292
110.647, 0.195443
110.652, 0.198598
110.656, 0.201758
110.661, 0.204922
110.665, 0.20809
110.67, 0.211263
110.674, 0.21444
110.678, 0.217622
110.683, 0.220809
110.687, 0.224
110.691, 0.227195
110.696, 0.230396
110.7, 0.233601
110.705, 0.236812
110.709, 0.240027
110.713, 0.243247
110.718, 0.246472
110.722, 0.249702
110.726, 0.252938
110.731, 0.256178
110.735, 0.259424
110.74, 0.262675
110.744, 0.265932
110.748, 0.269194
110.753, 0.272461
110.757, 0.275734
110.761, 0.279012
110.766, 0.282297
110.77, 0.285586
110.774, 0.288882
110.779, 0.292183
110.783, 0.29549
110.787, 0.298803
110.791, 0.302122
110.796, 0.305447
110.8, 0.308778
110.804, 0.312115
110.809, 0.315458
110.813, 0.318807
110.817, 0.322163
110.821, 0.325525
110.826, 0.328893
110.83, 0.332268
110.834, 0.335649
110.838, 0.339037
110.843, 0.342431
110.847, 0.345832
110.851, 0.349239
110.855, 0.352654
110.86, 0.356075
110.864, 0.359503
110.868, 0.362938
110.872, 0.36638
110.877, 0.369829
110.881, 0.373285
110.885, 0.376748
110.889, 0.380218
110.893, 0.383695
110.898, 0.38718
110.902, 0.390672
110.906, 0.394171
110.91, 0.397678
110.914, 0.401193
110.918, 0.404715
110.923, 0.408244
110.927, 0.411781
110.931, 0.415326
110.935, 0.418879
110.939, 0.422439
110.943, 0.426007
110.947, 0.429583
110.952, 0.433168
110.956, 0.43676
110.96, 0.44036
110.964, 0.443968
110.968, 0.447585
110.972, 0.45121
110.976, 0.454843
110.98, 0.458484
110.984, 0.462134
110.988, 0.465793
110.992, 0.469459
110.996, 0.473135
111, 0.476819
111.005, 0.480511
111.009, 0.484213
111.013, 0.487923
111.017, 0.491642
111.021, 0.49537
111.025, 0.499106
111.029, 0.502852
111.033, 0.506607
111.037, 0.510371
111.041, 0.514144
111.045, 0.517926
111.049, 0.521718
111.053, 0.525518
111.057, 0.529328
111.06, 0.533148
111.064, 0.536976
111.068, 0.540813
111.072, 0.544659
111.076, 0.548513
111.08, 0.552376
111.084, 0.556246
111.088, 0.560125
111.092, 0.564011
111.096, 0.567905
111.1, 0.571806
111.104, 0.575714
111.107, 0.57963
111.111, 0.583552
111.115, 0.58748
111.119, 0.591415
111.123, 0.595357
111.127, 0.599304
111.131, 0.603257
111.135, 0.607216
111.138, 0.61118
111.142, 0.61515
111.146, 0.619125
111.15, 0.623105
111.154, 0.627089
111.158, 0.631078
111.161, 0.635072
111.165, 0.639069
111.169, 0.643071
111.173, 0.647077
111.177, 0.651086
111.181, 0.655098
111.184, 0.659114
111.188, 0.663133
111.192, 0.667155
111.196, 0.67118
111.2, 0.675207
111.203, 0.679236
111.207, 0.683268
111.211, 0.687302
111.215, 0.691337
111.219, 0.695374
111.222, 0.699413
111.226, 0.703452
111.23, 0.707493
111.234, 0.711535
111.238, 0.715577
111.241, 0.71962
111.245, 0.723663
111.249, 0.727706
111.253, 0.73175
111.257, 0.735793
111.26, 0.739835
111.264, 0.743877
111.268, 0.747918
111.272, 0.751958
111.276, 0.755997
111.279, 0.760035
111.283, 0.764071
111.287, 0.768106
111.291, 0.772138
111.295, 0.776168
111.298, 0.780197
111.302, 0.784222
111.306, 0.788245
111.31, 0.792265
111.314, 0.796283
111.317, 0.800297
111.321, 0.804307
111.325, 0.808314
111.329, 0.812318
111.333, 0.816317
111.336, 0.820312
111.34, 0.824303
111.344, 0.828289
111.348, 0.832271
111.352, 0.836248
111.356, 0.84022
111.359, 0.844186
111.363, 0.848147
111.367, 0.852103
111.371, 0.856053
111.375, 0.859996
111.379, 0.863934
111.383, 0.867865
111.386, 0.87179
111.39, 0.875708
111.394, 0.879619
111.398, 0.883523
111.402, 0.88742
111.406, 0.891309
111.41, 0.895191
111.414, 0.899065
111.417, 0.902931
111.421, 0.906788
111.425, 0.910638
111.429, 0.914478
111.433, 0.91831
111.437, 0.922133
111.441, 0.925947
111.445, 0.929752
111.449, 0.933547
111.453, 0.937332
111.457, 0.941108
111.461, 0.944873
111.465, 0.948629
111.469, 0.952374
111.473, 0.956108
111.477, 0.959831
111.481, 0.963544
111.485, 0.967245
111.489, 0.970935
111.493, 0.974614
111.497, 0.978281
111.501, 0.981935
111.505, 0.985578
111.509, 0.989209
111.513, 0.992827
111.517, 0.996432
111.521, 1.00002
111.525, 1.0036
111.529, 1.00717
111.533, 1.01072
111.537, 1.01426
111.541, 1.01779
111.546, 1.0213
111.55, 1.0248
111.554, 1.02828
111.558, 1.03175
111.562, 1.03521
111.566, 1.03864
111.571, 1.04207
111.575, 1.04548
111.579, 1.04887
111.583, 1.05225
111.587, 1.05561
111.592, 1.05896
111.596, 1.06229
111.6, 1.0656
111.604, 1.0689
111.609, 1.07218
111.613, 1.07544
111.617, 1.07869
111.622, 1.08192
111.626, 1.08513
111.63, 1.08833
111.634, 1.0915
111.639, 1.09466
111.643, 1.0978
111.648, 1.10092
111.652, 1.10403
111.656, 1.10711
111.661, 1.11018
111.665, 1.11323
111.67, 1.11625
111.674, 1.11926
111.679, 1.12225
111.683, 1.12522
111.688, 1.12817
111.692, 1.13109
111.697, 1.134
111.701, 1.13689
111.706, 1.13975
111.71, 1.1426
111.715, 1.14542
111.719, 1.14823
111.724, 1.15101
111.729, 1.15377
111.733, 1.15651
111.738, 1.15922
111.742, 1.16192
111.747, 1.16459
111.752, 1.16723
111.757, 1.16986
111.761, 1.17246
111.766, 1.17504
111.771, 1.1776
111.775, 1.18013
111.78, 1.18264
111.785, 1.18512
111.79, 1.18759
111.795, 1.19002
111.799, 1.19243
111.804, 1.19482
111.809, 1.19718
111.814, 1.19952
111.819, 1.20183
111.824, 1.20412
111.829, 1.20638
111.834, 1.20862
111.839, 1.21083
111.844, 1.21301
111.849, 1.21516
111.854, 1.21729
111.859, 1.21938
111.864, 1.22143
111.869, 1.22343
111.874, 1.22539
111.879, 1.2273
111.884, 1.22916
111.889, 1.23097
111.895, 1.23271
111.9, 1.23438
111.905, 1.236
111.91, 1.23753
111.915, 1.239
111.921, 1.24039
111.926, 1.24169
111.931, 1.24291
111.937, 1.24405
111.942, 1.24509
111.947, 1.24603
111.953, 1.24688
111.958, 1.24762
111.963, 1.24828
111.969, 1.24884
111.974, 1.2493
111.98, 1.24967
111.985, 1.24995
111.991, 1.25013
111.996, 1.25023
112.001, 1.25023
112.007, 1.25015
112.012, 1.24997
112.018, 1.24971
112.023, 1.24937
112.029, 1.24893
112.034, 1.24841
112.04, 1.24781
112.045, 1.24713
112.05, 1.24636
112.056, 1.24551
112.061, 1.24457
112.067, 1.24356
112.072, 1.24247
112.077, 1.2413
112.083, 1.24004
112.088, 1.23871
112.093, 1.23729
112.098, 1.2358
112.104, 1.23423
112.109, 1.23258
112.114, 1.23084
112.119, 1.22903
112.124, 1.22715
112.129, 1.22518
112.134, 1.22313
112.139, 1.22101
112.144, 1.2188
112.149, 1.21652
112.154, 1.21417
112.159, 1.21173
112.164, 1.20922
112.169, 1.20663
112.174, 1.20397
112.178, 1.20123
112.183, 1.19841
112.188, 1.19553
112.192, 1.19257
112.197, 1.18954
112.201, 1.18644
112.206, 1.18327
112.21, 1.18003
112.214, 1.17672
112.219, 1.17335
112.223, 1.16991
112.227, 1.1664
112.231, 1.16283
112.235, 1.1592
112.239, 1.1555
112.243, 1.15174
112.247, 1.14792
112.251, 1.14404
112.255, 1.1401
112.258, 1.1361
112.262, 1.13204
112.266, 1.12793
112.269, 1.12376
112.273, 1.11954
112.276, 1.11526
112.279, 1.11093
112.283, 1.10656
112.286, 1.10213
112.289, 1.09765
112.292, 1.09313
112.295, 1.08856
112.298, 1.08394
112.301, 1.07928
112.303, 1.07458
112.306, 1.06983
112.309, 1.06505
112.311, 1.06022
112.314, 1.05536
112.316, 1.05045
112.318, 1.04551
112.321, 1.04054
112.323, 1.03553
112.325, 1.03049
112.327, 1.02542
112.329, 1.02031
112.33, 1.01518
112.332, 1.01001
112.334, 1.00483
112.335, 0.99961
112.337, 0.99437
112.338, 0.989106
112.34, 0.98382
112.341, 0.978512
112.342, 0.973184
112.343, 0.967838
112.344, 0.962473
112.345, 0.957092
112.346, 0.951696
112.347, 0.946286
112.348, 0.940863
112.348, 0.93543
112.349, 0.929988
112.349, 0.924538
112.35, 0.919084
112.35, 0.913625
112.35, 0.908164
112.35, 0.902703
112.35, 0.897243
112.35, 0.891785
112.35, 0.886333
112.35, 0.880887
112.349, 0.875448
112.349, 0.87002
112.348, 0.864603
112.348, 0.859199
112.347, 0.853809
112.346, 0.848436
112.345, 0.843081
112.344, 0.837745
112.343, 0.832428
112.342, 0.82713
112.341, 0.821851
112.339, 0.816591
112.338, 0.811349
112.336, 0.806126
112.335, 0.800922
112.333, 0.795736
112.331, 0.790568
112.33, 0.785419
112.328, 0.780288
112.326, 0.775175
112.324, 0.77008
112.322, 0.765004
112.32, 0.759945
112.318, 0.754904
112.316, 0.749881
112.313, 0.744875
112.311, 0.739887
112.309, 0.734917
112.307, 0.729964
112.305, 0.725028
112.302, 0.72011
112.3, 0.715209
112.298, 0.710324
112.295, 0.705457
112.293, 0.700607
112.291, 0.695773
112.288, 0.690956
112.286, 0.686156
112.283, 0.681372
112.281, 0.676605
112.278, 0.671854
112.276, 0.667119
112.273, 0.6624
112.27, 0.657697
112.268, 0.65301
112.265, 0.648339
112.263, 0.643683
112.26, 0.639043
112.257, 0.634419
112.254, 0.62981
112.252, 0.625217
112.249, 0.620638
112.246, 0.616075
112.243, 0.611527
112.24, 0.606993
112.237, 0.602475
112.235, 0.597971
112.232, 0.593482
112.229, 0.589008
112.226, 0.584548
112.223, 0.580102
112.22, 0.575671
112.217, 0.571254
112.214, 0.566851
112.211, 0.562461
112.208, 0.558086
112.204, 0.553725
112.201, 0.549377
112.198, 0.545043
112.195, 0.540722
112.192, 0.536415
112.189, 0.532121
112.185, 0.52784
112.182, 0.523572
112.179, 0.519318
112.176, 0.515076
112.172, 0.510847
112.169, 0.506631
112.166, 0.502427
112.162, 0.498236
112.159, 0.494058
112.156, 0.489892
112.152, 0.485738
112.149, 0.481596
112.145, 0.477466
112.142, 0.473348
112.138, 0.469242
112.135, 0.465148
112.131, 0.461066
112.128, 0.456995
112.124, 0.452935
112.121, 0.448887
112.117, 0.444851
112.114, 0.440825
112.11, 0.436811
112.106, 0.432807
112.103, 0.428815
112.099, 0.424833
112.095, 0.420862
112.092, 0.416901
112.088, 0.412951
112.084, 0.409012
112.081, 0.405083
112.077, 0.401164
112.073, 0.397255
112.069, 0.393356
112.065, 0.389467
112.062, 0.385588
112.058, 0.381719
112.054, 0.37786
112.05, 0.37401
112.046, 0.370169
112.042, 0.366338
112.039, 0.362516
112.035, 0.358703
112.031, 0.3549
112.027, 0.351105
112.023, 0.347319
112.019, 0.343542
112.015, 0.339774
112.011, 0.336014
112.007, 0.332263
112.003, 0.32852
111.999, 0.324785
111.995, 0.321059
111.991, 0.317341
111.987, 0.313631
111.983, 0.309928
111.979, 0.306234
111.975, 0.302547
111.971, 0.298868
111.966, 0.295197
111.962, 0.291533
111.958, 0.287876
111.954, 0.284226
111.95, 0.280584
111.946, 0.276949
111.942, 0.273321
111.937, 0.269699
111.933, 0.266084
111.929, 0.262476
111.925, 0.258875
111.921, 0.25528
111.916, 0.251692
111.912, 0.248109
111.908, 0.244533
111.904, 0.240963
111.899, 0.237399
111.895, 0.233841
111.891, 0.230289
111.887, 0.226742
111.882, 0.223201
111.878, 0.219666
111.874, 0.216136
111.869, 0.212611
111.865, 0.209092
111.861, 0.205578
111.857, 0.202068
111.852, 0.198564
111.848, 0.195065
111.843, 0.19157
111.839, 0.18808
111.835, 0.184594
111.83, 0.181113
111.826, 0.177636
111.822, 0.174164
111.817, 0.170696
111.813, 0.167232
111.809, 0.163772
111.804, 0.160315
111.8, 0.156863
111.795, 0.153414
111.791, 0.149969
111.786, 0.146527
111.782, 0.143089
111.778, 0.139654
111.773, 0.136222
111.769, 0.132793
111.764, 0.129368
111.76, 0.125945
111.755, 0.122525
111.751, 0.119108
111.747, 0.115693
111.742, 0.112281
111.738, 0.108872
111.733, 0.105465
111.729, 0.10206
111.724, 0.0986569
111.72, 0.0952562
111.715, 0.0918574
111.711, 0.0884605
111.706, 0.0850654
111.702, 0.081672
111.697, 0.0782801
111.693, 0.0748897
111.688, 0.0715007
111.684, 0.068113
111.68, 0.0647265
111.675, 0.0613411
111.671, 0.0579567
111.666, 0.0545731
111.662, 0.0511904
111.657, 0.0478085
111.653, 0.0444271
111.648, 0.0410462
111.644, 0.0376658
111.639, 0.0342857
111.635, 0.0309059
111.63, 0.0275261
111.626, 0.0241464
111.621, 0.0207667
111.617, 0.0173868
111.612, 0.0140067
111.608, 0.0106262
111.603, 0.00724526
111.599, 0.0038638
111.594, 0.000481708
111.59, -0.00290111
111.586, -0.00628476
111.581, -0.00966932
111.577, -0.0130549
111.572, -0.0164416
111.568, -0.0198295
111.563, -0.0232187
111.559, -0.0266093
111.554, -0.0300014
111.55, -0.0333951
111.545, -0.0367905
111.541, -0.0401877
111.537, -0.0435868
111.532, -0.0469878
111.528, -0.0503909
111.523, -0.0537962
111.519, -0.0572038
111.515, -0.0606137
111.51, -0.064026
111.506, -0.067441
111.501, -0.0708585
111.497, -0.0742789
111.493, -0.077702
111.488, -0.081128
111.484, -0.0845568
111.479, -0.0879883
111.475, -0.0914226
111.471, -0.0948596
111.466, -0.0982993
111.462, -0.101742
111.458, -0.105187
111.453, -0.108634
111.449, -0.112085
111.445, -0.115537
111.44, -0.118993
111.436, -0.12245
111.432, -0.125911
111.427, -0.129373
111.423, -0.132839
111.419, -0.136306
111.415, -0.139776
111.41, -0.143248
111.406, -0.146723
111.402, -0.1502
111.397, -0.153679
111.393, -0.15716
111.389, -0.160644
111.385, -0.16413
111.38, -0.167618
111.376, -0.171108
111.372, -0.1746
111.368, -0.178094
111.363, -0.18159
111.359, -0.185089
111.355, -0.188589
111.351, -0.192091
111.346, -0.195595
111.342, -0.199101
111.338, -0.202609
111.334, -0.206119
111.33, -0.209631
111.325, -0.213144
111.321, -0.21666
111.317, -0.220177
111.313, -0.223695
111.309, -0.227216
111.304, -0.230738
111.3, -0.234262
111.296, -0.237787
111.292, -0.241314
111.288, -0.244843
111.283, -0.248373
111.279, -0.251904
111.275, -0.255437
111.271, -0.258972
111.267, -0.262508
111.263, -0.266045
111.258, -0.269584
111.254, -0.273124
111.25, -0.276665
111.246, -0.280208
111.242, -0.283752
111.238, -0.287297
111.234, -0.290844
111.229, -0.294391
111.225, -0.29794
111.221, -0.30149
111.217, -0.305041
111.213, -0.308593
111.209, -0.312146
111.205, -0.3157
111.201, -0.319256
111.196, -0.322812
111.192, -0.326369
111.188, -0.329927
111.184, -0.333486
111.18, -0.337045
111.176, -0.340606
111.172, -0.344167
111.168, -0.34773
111.164, -0.351293
111.16, -0.354856
111.155, -0.358421
111.151, -0.361986
111.147, -0.365551
111.143, -0.369118
111.139, -0.372685
111.135, -0.376252
111.131, -0.37982
111.127, -0.383389
111.123, -0.386958
111.119, -0.390527
111.115, -0.394097
111.111, -0.397668
111.107, -0.401238
111.102, -0.40481
111.098, -0.408381
111.094, -0.411953
111.09, -0.415525
111.086, -0.419097
111.082, -0.422669
111.078, -0.426242
111.074, -0.429815
111.07, -0.433388
111.066, -0.436961
111.062, -0.440534
111.058, -0.444107
111.054, -0.447681
111.05, -0.451254
111.046, -0.454827
111.042, -0.4584
111.038, -0.461973
111.033, -0.465546
111.029, -0.469119
111.025, -0.472692
111.021, -0.476264
111.017, -0.479837
111.013, -0.483409
111.009, -0.486981
111.005, -0.490552
111.001, -0.494123
110.997, -0.497694
110.993, -0.501265
110.989, -0.504835
110.985, -0.508405
110.981, -0.511974
110.977, -0.515543
110.973, -0.519111
110.969, -0.522679
110.965, -0.526246
110.961, -0.529812
110.957, -0.533378
110.953, -0.536944
110.949, -0.540508
110.945, -0.544072
110.94, -0.547635
110.936, -0.551198
110.932, -0.55476
110.928, -0.55832
110.924, -0.561881
110.92, -0.56544
110.916, -0.568998
110.912, -0.572556
110.908, -0.576112
110.904, -0.579668
110.9, -0.583222
110.896, -0.586776
110.892, -0.590328
110.888, -0.59388
110.884, -0.59743
110.88, -0.600979
110.876, -0.604527
110.872, -0.608074
110.868, -0.61162
110.864, -0.615164
110.86, -0.618707
110.855, -0.622249
110.851, -0.62579
110.847, -0.629329
110.843, -0.632867
110.839, -0.636403
110.835, -0.639938
110.831, -0.643472
110.827, -0.647004
110.823, -0.650535
110.819, -0.654064
110.815, -0.657591
110.811, -0.661117
110.807, -0.664642
110.803, -0.668165
110.799, -0.671686
110.794, -0.675205
110.79, -0.678723
110.786, -0.682239
110.782, -0.685753
110.778, -0.689265
110.774, -0.692776
110.77, -0.696284
110.766, -0.699791
110.762, -0.703296
110.758, -0.706799
110.754, -0.7103
110.749, -0.713799
110.745, -0.717296
110.741, -0.720791
110.737, -0.724284
110.733, -0.727775
110.729, -0.731264
110.725, -0.73475
110.721, -0.738235
110.717, -0.741717
110.712, -0.745197
110.708, -0.748675
110.704, -0.75215
110.7, -0.755623
110.696, -0.759094
110.692, -0.762563
110.688, -0.766029
110.684, -0.769492
110.679, -0.772954
110.675, -0.776412
110.671, -0.779869
110.667, -0.783323
110.663, -0.786775
110.659, -0.790224
110.655, -0.793671
110.65, -0.797116
110.646, -0.800558
110.642, -0.803998
110.638, -0.807435
110.634, -0.81087
110.63, -0.814303
110.625, -0.817734
110.621, -0.821162
110.617, -0.824588
110.613, -0.828012
110.609, -0.831433
110.604, -0.834852
110.6, -0.838269
110.596, -0.841683
110.592, -0.845096
110.588, -0.848506
110.583, -0.851913
110.579, -0.855319
110.575, -0.858722
110.571, -0.862123
110.567, -0.865522
110.562, -0.868918
110.558, -0.872313
110.554, -0.875705
110.55, -0.879095
110.546, -0.882483
110.541, -0.885868
110.537, -0.889252
110.533, -0.892633
110.529, -0.896012
110.524, -0.899389
110.52, -0.902763
110.516, -0.906136
110.512, -0.909507
110.507, -0.912875
110.503, -0.916241
110.499, -0.919605
110.495, -0.922967
110.49, -0.926327
110.486, -0.929685
110.482, -0.93304
110.478, -0.936394
110.473, -0.939745
110.469, -0.943095
110.465, -0.946442
110.461, -0.949787
110.456, -0.953131
110.452, -0.956472
110.448, -0.959811
110.443, -0.963148
110.439, -0.966483
110.435, -0.969816
110.431, -0.973147
110.426, -0.976476
110.422, -0.979803
110.418, -0.983129
110.413, -0.986452
110.409, -0.989773
110.405, -0.993092
110.401, -0.996409
110.396, -0.999724
110.392, -1.00304
110.388, -1.00635
110.383, -1.00966
110.379, -1.01297
110.375, -1.01627
110.37, -1.01957
110.366, -1.02288
110.362, -1.02618
110.358, -1.02947
110.353, -1.03277
110.349, -1.03606
110.345, -1.03936
110.34, -1.04265
110.336, -1.04594
110.332, -1.04922
110.327, -1.05251
110.323, -1.05579
110.319, -1.05907
110.314, -1.06235
110.31, -1.06563
110.306, -1.0689
110.301, -1.07218
110.297, -1.07545
110.293, -1.07872
110.288, -1.08199
110.284, -1.08525
110.279, -1.08852
110.275, -1.09178
110.271, -1.09504
110.266, -1.0983
110.262, -1.10156
110.258, -1.10482
110.253, -1.10807
110.249, -1.11132
110.245, -1.11457
110.24, -1.11782
110.236, -1.12107
110.232, -1.12432
110.227, -1.12756
110.223, -1.1308
110.218, -1.13404
110.214, -1.13728
110.21, -1.14052
110.205, -1.14376
110.201, -1.14699
110.197, -1.15022
110.192, -1.15345
110.188, -1.15668
110.183, -1.15991
110.179, -1.16314
110.175, -1.16636
110.17, -1.16958
110.166, -1.1728
110.161, -1.17602
110.157, -1.17924
110.153, -1.18246
110.148, -1.18567
110.144, -1.18888
110.139, -1.1921
110.135, -1.19531
110.131, -1.19851
110.126, -1.20172
110.122, -1.20493
110.117, -1.20813
110.113, -1.21133
110.109, -1.21453
110.104, -1.21773
110.1, -1.22093
110.095, -1.22413
110.091, -1.22732
110.087, -1.23051
110.082, -1.23371
110.078, -1.2369
110.073, -1.24009
110.069, -1.24327
110.065, -1.24646
110.06, -1.24964
110.056, -1.25283
110.051, -1.25601
110.047, -1.25919
110.042, -1.26237
110.038, -1.26554
110.034, -1.26872
110.029, -1.27189
110.025, -1.27507
110.02, -1.27824
110.016, -1.28141
110.011, -1.28458
110.007, -1.28775
110.003, -1.29091
109.998, -1.29408
109.994, -1.29724
109.989, -1.3004
109.985, -1.30357
109.98, -1.30672
109.976, -1.30988
109.971, -1.31304
109.967, -1.3162
109.963, -1.31935
109.958, -1.3225
109.954, -1.32566
109.949, -1.32881
109.945, -1.33196
109.94, -1.3351
109.936, -1.33825
109.931, -1.3414
109.927, -1.34454
109.923, -1.34768
109.918, -1.35082
109.914, -1.35397
109.909, -1.35711
109.905, -1.36024
109.9, -1.36338
109.896, -1.36652
109.891, -1.36965
109.887, -1.37278
109.882, -1.37592
109.878, -1.37905
109.874, -1.38218
109.869, -1.38531
109.865, -1.38843
109.86, -1.39156
109.856, -1.39469
109.851, -1.39781
109.847, -1.40093
109.842, -1.40406
109.838, -1.40718
109.833, -1.4103
109.829, -1.41341
109.825, -1.41653
109.82, -1.41965
109.816, -1.42276
109.811, -1.42588
109.807, -1.42899
109.802, -1.4321
109.798, -1.43521
109.793, -1.43832
109.789, -1.44143
109.784, -1.44454
109.78, -1.44765
109.775, -1.45075
109.771, -1.45386
109.766, -1.45696
109.762, -1.46006
109.757, -1.46316
109.753, -1.46626
109.749, -1.46936
109.744, -1.47246
109.74, -1.47556
109.735, -1.47865
109.731, -1.48175
109.726, -1.48484
109.722, -1.48793
109.717, -1.49102
109.713, -1.49411
109.708, -1.4972
109.704, -1.50029
109.699, -1.50337
109.695, -1.50646
109.69, -1.50954
109.686, -1.51263
109.681, -1.51571
109.677, -1.51879
109.672, -1.52187
109.668, -1.52495
109.663, -1.52802
109.659, -1.5311
109.654, -1.53417
109.65, -1.53725
109.646, -1.54032
109.641, -1.54339
109.637, -1.54646
109.632, -1.54953
109.628, -1.5526
109.623, -1.55566
109.619, -1.55873
109.614, -1.56179
109.61, -1.56485
109.605, -1.56792
109.601, -1.57098
109.596, -1.57404
109.592, -1.57709
109.587, -1.58015
109.583, -1.58321
109.578, -1.58626
109.574, -1.58931
109.569, -1.59236
109.565, -1.59542
109.56, -1.59846
109.556, -1.60151
109.551, -1.60456
109.547, -1.60761
109.542, -1.61065
109.538, -1.61369
109.533, -1.61674
109.529, -1.61978
109.524, -1.62282
109.52, -1.62585
109.515, -1.62889
109.511, -1.63193
109.506, -1.63496
109.502, -1.63799
109.497, -1.64103
109.493, -1.64406
109.488, -1.64709
109.484, -1.65012
109.479, -1.65314
109.475, -1.65617
109.47, -1.65919
109.466, -1.66222
109.461, -1.66524
109.457, -1.66826
109.452, -1.67128
109.447, -1.6743
109.443, -1.67731
109.438, -1.68033
109.434, -1.68334
109.429, -1.68635
109.425, -1.68937
109.42, -1.69238
109.416, -1.69539
109.411, -1.69839
109.407, -1.7014
109.402, -1.70441
109.398, -1.70741
109.393, -1.71041
109.389, -1.71341
109.384, -1.71641
109.38, -1.71941
109.375, -1.72241
109.371, -1.7254
109.366, -1.7284
109.362, -1.73139
109.357, -1.73438
109.352, -1.73737
109.348, -1.74036
109.343, -1.74335
109.339, -1.74634
109.334, -1.74932
109.33, -1.75231
109.325, -1.75529
109.321, -1.75827
109.316, -1.76125
109.312, -1.76423
109.307, -1.76721
109.303, -1.77018
109.298, -1.77316
109.293, -1.77613
109.289, -1.7791
109.284, -1.78207
109.28, -1.78504
109.275, -1.78801
109.271, -1.79097
109.266, -1.79394
109.262, -1.7969
109.257, -1.79986
109.253, -1.80283
109.248, -1.80578
109.243, -1.80874
109.239, -1.8117
109.234, -1.81465
109.23, -1.81761
109.225, -1.82056
109.221, -1.82351
109.216, -1.82646
109.212, -1.82941
109.207, -1.83236
109.202, -1.8353
109.198, -1.83824
109.193, -1.84119
109.189, -1.84413
109.184, -1.84707
109.18, -1.85001
109.175, -1.85294
109.171, -1.85588
109.166, -1.85881
109.161, -1.86174
109.157, -1.86468
109.152, -1.8676
